LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie	LoggingType	VervangGUID
73a76859-72d7-468a-98a7-6650b0e3fc2d	N.v.t.	{2C70C420-6873-47E1-BDC8-C94B3F697B83}	350	Verwerken onderzoek naar APV-borden en Sport- en spelborden	Veiligheidsinstructiebord is toegevoegd aan imborKern_Enumeratiesdomeinwaarden aan InformatiebordType.	Wed Jan 25 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
73b576da-b17e-40b6-b8e1-b8eeb6a3519f	{BA19DF46-9196-4082-9114-7E30C35B7E5A}	{9BE5C002-5E53-43EC-AE3F-A58D98C00AF4}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Gras-EnKruidachtigenCultuurhistorischWaardevol; is aangepast van: "Het enumeratietype Gras-EnKruidachtigenCultuurhistorischWaardevol is de naam voor de domeinwaardenlijst van de klasse Gras- en kruidachtigen en het attribuut cultuurhistor	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
73bfc8a1-9cd8-45cf-8dc4-cecd9d210f4d	N.v.t	{6BA4A669-ABFB-4733-BBC4-0BFEB31DE5FC}	Unafact67	GWSW: Fysiek object-Put-Blinde put: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Aanpassen in mapping. Blinde put voor alle putten van toepassing maken IN MAPPING	Infiltratieput :: blinde put :: ja toegevoegd als tegenhanger van Fysiek object-Put-Blinde put in refModel_Mapping.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mapping toegevoegd	Objecttype	Minimale wijziging	null
73c0637d-37f5-4558-aabb-54678c784dd2	N.v.t.	{BE9F32E2-736C-4DAE-A95A-3F71EFAF98FB}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 200x450x200 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
73c23603-e11b-4f02-8caf-e2ef774e4527	{56C505E4-9F33-4153-A826-FF677E4EF8AF}	{7756DC53-108D-46C0-A134-5160C044C3AD}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KolkType; is aangepast van: "Het enumeratietype KolkType is de naam voor de domeinwaardenlijst van de klasse Kolk en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Kolk en het attribuut type."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
73d4c64d-fca7-4c82-bf7e-8f50f2349962	N.v.t.	{D008A0C0-C36F-41AE-88BA-89398D3154F3}	1101	Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	Veiligheidsregio :: heeft deel :: Functionele ruimte is toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie	Minimale wijziging	null
73db839f-88be-4c83-9c6e-6795d138c46b	N.v.t.	{91EFD9CC-29D8-486D-BF96-142CF4BC7D4F}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	type besturing verwijderd bij Sensor in imborKern_K_KlassenAttributen	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
73de60e5-5918-4ba6-aff9-a4cfc672c06c	{37ACA1B4-DA50-4CF9-863C-C1B9DD0DF165}	{91481FCB-6B9D-4702-9D05-484B23DFBBD8}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Teltegel; is aangepast van: "Het meetinstrument waarmee de meting is verricht, is een teltegel: een in het verhardingsoppervlak aangebrachte tegel die passanten die over de tegel heen bewegen telt.", naar: "Het meetinstrument waarmee de m	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
73df1c56-4ef1-404a-ba9c-275949d5b9c4	{AC6869A8-BDB6-4BE0-B327-528DA8DEC5F0}	{36892780-B168-4B1D-909F-D13143B01971}	1154	Gemeente Maastricht: Uitklimvoorziening uitbreiden	UitklimvoorzieningSoortnaam is toegevoegd aan imborVoc_Termen	Wed Jun 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Enumeratietype	Minimale wijziging	null
73e7bf4c-0c90-48cd-b833-4c535ad0d19f	N.v.t.	N.v.t.	Unafact66	GWSW: Fysiek object-Put-Ontlastput: Klasse rioolput is er tussenuit. Aanpassen in IMBOR. Zelfstandig objecttype maken	Ontlastput toegevoegd aan imborKern_Klassen. Ontlastput in imborKern_Klassenindeling en imborKern_K_KlassenChildParent toegevoegd bij de klasse Put.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd	Objecttype	Minimale wijziging	null
73e821bd-7645-4bca-aa89-7ac28dcaf927	N.v.t.	{1B2BB5CB-B498-4D38-A37C-3B42AB4695AD}	264	Toevoegen Beregeningsbron als objecttype	Beregeningsbron toegevoegd aan refModel_Domeinwaarden	Sat Jan 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mappingelement toegevoegd	Domeinwaarde	Minimale wijziging	null
73eb8a41-c80c-42d5-8ccc-cd166bfdc71d	{0FE729D5-FB1E-406C-BE96-07F3CC275A73}	{06ECC047-725E-466F-869F-8EDC0AE33B86}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Halfverharding; is aangepast van: "Type van verhardingsobject: een halfverharding bestaat uit onsamenhangend materiaal dat meer draagkracht levert dan de originele grond.", naar: "Een verharding bestaand uit onsamenhangend materiaal dat m	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype	Minimale wijziging	null
73f1c691-359b-4324-b1b2-bf0af03dc08f	{39FEBF09-7843-470C-845F-89CC35482F46}	{F7DC0FC9-24EB-4DE7-BB26-4F1F95415015}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:DekselVorm; is aangepast van: "Het enumeratietype DekselVorm is de naam voor de domeinwaardenlijst van de klasse Deksel en het attribuut vorm.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klasse Deksel en het attribuut vo	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
73f8bcf8-caed-4059-b5d6-eeb6778149a8	N.v.t.	{4D7BF553-CD51-4C1C-8F3E-430E01C45FEB}	Unafact44b	Uitbreiding IMBOR Laadinfrastructuur: objecttypes die tot de vakdiscipline behoren benoemd.	Fietsparkeervoorziening toegevoegd aan de vakdiscipline Laadinfrastructuur in de tabel imborKern_K_VakdisciplinesObjecttypen.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd aan vakdiscipline	Objecttype	Minimale wijziging	null
73f99095-1f93-4bdb-965e-cd0b1889d589	N.v.t.	{FBFAAE9A-BA54-4615-A177-CB85672E5673}	1079	Gemeente Deventer: IMBOR Laadinfrastructuur	Magnetisch laadpunt voor veerponten toegevoegd aan LaadpuntType in imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
7403b565-2284-4f47-9be4-5422b7b157b9	{E953A4FB-F6E7-44D1-B44A-56E3691CFFD0}	{B19CFFEF-5DA7-4AA6-9B84-2D3496EC38B9}	985	Domeinwaarde toevoegen aan DocumentTypeDocument: Procesverbaal van oplevering	De domeinwaarde is toegevoegd in imborVoc_Termen en in imborKern_EnumeratiesDomeinwaarden toegekend aan DocumentTypeDocument.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
740519fb-4bf7-49af-8284-edfbb556fe8b	N.v.t.	{4BA97061-5588-40A5-9068-BB337ED15A86}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Perron_bgt type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
74094321-c00f-4ed6-90ee-675bf9f433b0	N.v.t.	{7AA87037-81EA-47B8-9A85-9D4EEA8FED93}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Ecoduct_type overbrugging verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
740b9947-5cf0-4eee-8959-70c03bd70bd5	{04AFE034-EF6A-4A42-B38E-25052DD3EF1A}	{64085404-A5EE-438A-B0BF-9BFF70DD401F}	1055	Gemeente Amsterdam: Uitbreiding IMBOR-materialenpaspoort met de fasering van materialen	Fase 0 is toegevoegd aan imborVoc_Termen.	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
7421af73-1676-40b9-b02d-51110095358b	{0250E355-75A6-49FE-8B51-1474F3FED683}	{9336A6FA-37EC-4232-998B-91A902886FE2}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	boomstamdiameter vervalt in imborVoc_Termen	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut	Minimale wijziging	null
742a73e4-43a9-4144-adab-75beb41c2eae	N.v.t.	{4BE7E2F4-5E37-4BED-A143-33EB857F7A10}	1075	NEN3610 Temporele Aspecten volledig consistent doorvoeren in IMBOR	beginGeldigheid is toegevoegd aan TijdlijnGeldigheid in imborKern_K_KlassenAttributen	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
742d6abc-5e49-4a37-8994-992bb9debdb8	{F5C605D7-4C47-4414-8E5E-AAEBF5864333}	{A6CBEF8A-B987-456C-87B2-7333D9244D70}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Dreps is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
74359d37-0e99-4569-9ae1-b6b1b1ab53d6	{75947C8A-B4D1-4A05-AB25-FDD2C42C6658}	{882D7BBB-512D-4570-838A-F48B9D5A6355}	673	Rotterdam | review CROW IMBOR | 2	110x220x250 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
74409c8f-0295-43b2-80c9-b6755bdf2e35	{07FAEC26-46E0-4EE5-B627-B4AE2DC48E53}	{AFCD9228-4B5A-44C7-92EB-F16F9209CA39}	N.v.t.	Afstemming Handboek Bomen overleg Februari 21	takvrije ruimte tot gebouw vervalt in imborVoc_Termen	Wed Feb 21 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut	Minimale wijziging	null
7446dd97-3a28-4d32-937e-997dcd3863c4	N.v.t.	{247148A9-6972-4AF4-91C2-27F137C7E01E}	890	NEN2660-2 modellering voor informatieobjecten.	Langs water vervalt bij RandGroenobjectTypeRand in imborKern_EnumeratiesDomeinwaarden	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
7447bae2-5569-44f2-b2d5-01f46062a7a1	N.v.t.	{0D15A954-31F5-4CBF-A566-46541102F659}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Grijze zeehond is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
7452b731-a620-4873-aed1-c6e0e5e3855f	N.v.t.	{B7438332-8F93-4FB5-9E0F-99174CFD7769}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 180x200x250 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
7452c7db-0292-4257-adf9-1ff43053f829	N.v.t.	{7D02A130-B055-4F61-ADF7-BE438C927933}	1228	Handboek Bomen	Speeltuinvereniging toegevoegd aan BeheerdObjectBeheerderGedetailleerd in imborKern_EnumeratiesDomeinwaarden.	Tue Dec 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
74537eac-ff98-47ff-ba5b-b331931c7447	{B48D0CF6-9DCB-45D3-8789-CA8FDC500078}	{96266118-A863-4559-8B22-72FBE768E7C2}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	45 tot 60 jaar vervalt in imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde	Minimale wijziging	null
745e903c-7835-45ca-a730-7e7ba60b7c62	{7CC9C017-D0DB-44C8-A641-1D038280806B}	{E9F06F35-C5C3-43DD-9D82-68BDAC42E0A8}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Vuil; is aangepast van: "De vervuilingsvorm is vuil, dat wil zeggen, vaste deeltjes van diverse aard die zich in het object hebben opgehoopt.", naar: "De vervuilingsvorm bestata uit vaste deeltjes van diverse aard die zich in het object h	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
746e28f6-5c58-4f1f-b447-a0eb2db8ea37	{C219D576-1C46-42F7-BE63-D9BAF98ADD20}	{589BC78F-09F6-4AAD-84C9-12A1D594591C}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Waalformaat; is aangepast van: "Een straatsteen van bepaalde afmeting: een waalformaat klinker is 21 centimeter lang en 5 centimeter breed. Er gaan een 100 waalformaat klinkers in een vierkante meter.", naar: "Een straatsteen van bepaalde	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
7475d59c-9897-4b48-84ed-6260a3dac521	N.v.t.	{873E9E93-11B1-453B-8B42-857CF1BD3A57}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Geen	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
7479b83e-64d0-44c1-9c8b-9fe1019748a5	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	bereikbaarheid gedetailleerd is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
74807eef-3e56-47a1-845f-03bbfbd18873	{11126433-FA84-4AEA-B086-DE709FED742D}	{96BA8036-568B-442B-8224-DE4A12C50193}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Kleine wolfsmelk is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
74827a18-c7e4-44af-b6b9-184776976d49	N.v.t.	{942F35B6-E20D-479B-A376-14E19DAEAE83}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	OCHP toegevoegd aan Communicatie-informatieCommunicatieprotocol in imborKern_EnumeratiesDomeinwaarden	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
7485f3d2-7688-4429-b9f6-6e49685cc1a4	{C2AB26D0-E396-4D7E-A2FA-0144184234CC}	{7A1D2A4B-DBA4-476D-8FF7-0658ABBE9F19}	1139	Afstemming met Handboek Bomen: type en type gedetailleerd	Blokboom gewijzigd naar Vormboom blok in imborVoc_Termen	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Domeinwaarde	Minimale wijziging	null
7487cad2-8761-4068-ab7b-fc78d70e2dd5	{7F132CA2-0B04-4C1E-AFB3-11EB46497BCE}	{E13B0B5E-6109-40F8-B566-2251C6BF1594}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KunststofverhardingVulmateriaalKunstgras; is aangepast van: "Het enumeratietype KunststofverhardingVulmateriaalKunstgras is de naam voor de domeinwaardenlijst van de klasse Kunststofverharding en het attribuut vulmateriaal kunstgras.", na	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
7492dc3b-560a-4f63-9bbe-04eb7550815f	N.v.t	{055CF621-77B7-4BC8-B1F9-A57942774633}	1018	Bereikbaarheid (attr 410) en Bereikbaarheid gedetailleerd (attr 333) zijn aan elkaar gekoppeld middels de "imborkern_attributen" tabel. Echter, in "imborkern_enumeratiesdomeinwaarden" is geen enkele domeinwaarde van Bereikbaarheid gedetailleerd gekoppeld aan een domeinwaarde van Bereikbaarheid.	Maaiboot gebruiken: als bovenliggende waarde in imborKern_EnumeratiesDomeinwaarden is 'Bereikbaarheid met beperkingen' toegevoegd bij BereikbaarheidGedetailleerd.	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Bovenliggende waarde gewijzigd	Enumeratietype	Minimale wijziging	null
74b002dd-bc02-4551-a227-332172eb64b7	{9C707868-F0D7-49CC-A132-FCDB0E6B6562}	{97C49204-FE34-4F2D-8424-9BCDD1325F35}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Inductielus; is aangepast van: "Het meetinstrument waarmee de meting is verricht is een inductielus: een koperen in het wegdek aangebrachte draad in de vorm van een lus die werkt als een elektronische spoel en als zodanig elk metaalhouden	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
74baed38-0076-4080-ba49-841f1d8f4f69	{5D8E3C26-C9FF-4320-A45D-D210F096322A}	{7A089381-1D7C-4C2B-A39F-5E4A8F9790AD}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:OplaadpaalTypeSchakeling; is aangepast van: "Het enumeratietype OplaadpaalTypeSchakeling is de naam voor de domeinwaardenlijst van de klasse Oplaadpaal en het attribuut type schakeling.", naar: "Het enumeratietype voor de domeinwaardenlij	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
74bea2a9-cc87-4224-8538-7deb7515b534	N.v.t.	{E13D6C5B-B764-4469-A8E0-7D2F3AD8DCAF}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Verharding_bgt fysiek voorkomen verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
74c952be-1e6b-402a-96ee-3ff01c7cffe4	N.v.t.	{F255318D-B266-4913-AD24-82F0F05196EC}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Waterschap_plus-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
74c99888-7bf8-4b46-a461-add0d29e0d55	N.v.t.	{B22E8D40-82B8-42A1-9513-29DAEA393C0E}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	VasteBrugHoofdvaarroute: Organisatiespecifieke domeinwaarden is verwijderd uit imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
74cb38f8-e22c-427c-877d-bacb3caa6851	N.v.t.	{3ED9F9F7-7D2A-4141-9D15-FD30CA6D3077}	1101	Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	Woonplaats :: bevat :: ReëelObject is toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie	Minimale wijziging	null
74cd2bb9-f381-4e31-a123-22db5f9262dc	{9E4ACC05-0BEA-4A6B-BF80-D9C568828197}	{9D932904-C4B1-44E0-B151-B6DF78F44A92}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	Groeiplaatsinrichting wijzigt naar Groeiplaats in imborVoc_Termen	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Objecttype	Minimale wijziging	null
74ceff06-c01c-4a72-8590-7c54d8feb715	{783B566A-06C2-4E88-AA69-2D95D62ADD9B}	{E5354C15-54F3-481E-BD72-71B7EA2F2E76}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Chin up; is aangepast van: "Een frame met een stang bedoeld voor 'chin up' oefeningen, waarbij men met spierkracht zichzelf met de kin tot boven de stang moet verheffen.", naar: "Een frame met een stang bedoeld voor optrekoefeningen, waar	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
74d53139-d762-442e-95c4-7998f1e6c8ea	N.v.t.	{2F22816C-BAB8-493E-AFB0-862EEC7AEEB5}	590	Toevoegen Schietterrein als objecttype	bor-type toegevoegd aan Schietterrein in imborKern_K_KlassenAttributen	Fri Jan 13 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
74d83241-1fa2-46c5-8533-49870432a0ad	{24D9D499-8E5F-46DA-8835-6B2A866E9447}	{E09D66F9-5035-46EA-9E7B-E24EBD42CF51}	673	Rotterdam | review CROW IMBOR | 2	60x120 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
74e278dd-515e-423a-a6d9-59a873b99a87	N.v.t.	{AC8717EA-6BD3-4B35-BC18-EC2BF2638545}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Vormboom piramide EnumeratieType wijzigt naar BoomSpecifiekBoombeheertype in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Domeinwaarde gewijzigd	Domeinwaarde	Minimale wijziging	null
74e4791c-f373-4aee-95b1-aa85131771c1	{DBFCFB56-8831-41CD-B49A-DD834CC831DD}	{C0FFEFE2-C151-4FD1-9FCB-28EA4ED13563}	Unafact999	Afgebroken definitie aangepast van term: Grond	Vervuiling in de vorm van een mengsel van mineralen, organisch materiaal en bodemleven.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
74e961ea-106e-4ffb-bb4f-105719546581	N.v.t.	{DABBF28F-CCFF-4BFF-A5A9-D5AA26BC8C28}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 80x200 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
74f01bf3-defa-479e-af88-9c3df245c7b1	N.v.t.	{7D0215E0-B670-4687-9C50-674432B48D8E}	1075	NEN3610 Temporele Aspecten volledig consistent doorvoeren in IMBOR	gewijzigd door is toegevoegd aan TijdlijnRegistratie in imborKern_K_KlassenAttributen	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
