HierarchieID	Parent	Child	Wijzigingsdatum	HierarchieType
8326	4409	7097	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
8327	4412	7098	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
8328	146	7099	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
8329	293	7100	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
8331	62	7102	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
8332	4411	7103	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
9777	5484	5139	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
9778	5484	5483	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Klasse
9781	747	3011	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9809	747	3032	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9810	747	7094	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9811	747	3046	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9812	747	3054	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9813	747	3057	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9814	747	3096	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9815	747	3097	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9816	747	3105	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9817	747	3111	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9818	747	3114	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9819	747	3122	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9820	747	5380	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9821	747	7091	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9822	747	8634	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9823	747	3150	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9824	747	7089	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9825	747	3175	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9826	747	3201	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9827	747	7095	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9828	747	3257	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9829	747	7092	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9830	747	3278	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9831	747	3282	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9832	747	3289	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9833	747	8633	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9834	747	7093	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
9835	747	3370	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10096	3011	2977	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10097	3011	2978	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10098	3011	2979	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10099	3011	2980	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10100	3011	2981	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10101	3011	2982	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10102	3011	2983	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10103	3011	2984	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10104	3011	2985	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10105	3011	2986	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10106	3011	2987	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10107	3011	2988	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10108	3175	3009	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10109	3054	3010	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10110	3011	3012	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10111	3011	3013	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10112	7092	3014	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10113	7092	5373	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10114	7095	3015	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10115	7095	4331	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10116	3201	3016	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10117	3201	5374	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10118	7095	5375	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10119	3057	4333	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10120	3032	4608	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10121	3105	3033	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10122	3032	3034	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10123	3032	3035	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10124	3032	3036	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10125	5568	3037	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10126	3370	3038	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10127	7095	3043	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10128	3150	3044	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10129	3057	3045	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10130	3057	3047	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10131	5568	3048	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10132	3122	3050	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10133	3370	3051	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10134	7756	3052	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10135	3175	3053	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10136	3032	3055	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10137	3054	3056	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10138	3175	4328	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10139	3278	3058	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10140	3175	4329	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10141	5568	3059	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10142	7089	3060	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10143	7089	3061	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10144	3370	3064	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10145	3032	3065	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10146	7092	3068	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10147	7095	3069	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10148	7089	3070	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10149	3150	3071	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10150	5380	5376	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10151	5380	5377	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10152	3282	5378	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10153	7089	3076	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10154	7092	3077	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10155	3201	3078	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10156	3122	3079	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10157	7095	3080	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10158	7094	3081	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10159	7094	3082	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10160	7094	3083	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10161	3175	3084	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10162	3282	3085	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10163	3278	3086	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10164	3097	3088	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10165	3122	3089	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10166	7095	4340	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10167	7090	5379	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10168	7089	3092	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10169	3032	3093	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10170	3175	3094	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10171	3032	3095	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10172	3278	4609	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10173	7093	3098	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10174	3150	3099	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10175	3201	3100	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10176	3201	3101	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10177	3201	3102	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10178	3201	3103	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10179	3201	3104	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10180	5568	3106	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10181	3032	3107	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10182	7756	3108	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10183	7091	3109	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10184	3096	3110	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10185	5568	3112	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10186	7095	3113	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10187	3054	3115	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10188	3122	3116	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10189	3201	3117	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10190	3150	3118	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10191	7089	3119	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10192	7095	4335	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10193	7092	3120	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10194	3370	3121	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10195	3105	3123	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10196	3105	3124	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10197	3114	3125	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10198	7090	3127	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10199	3201	3136	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10200	7095	3137	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10201	3201	4610	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10202	7756	3138	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10203	3032	3142	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10204	7095	3143	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10205	3114	3144	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10206	7095	3145	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10207	7093	3146	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10208	7093	3147	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10209	3175	3148	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10210	3201	3149	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10211	3150	3151	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10212	3150	3152	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10213	7095	3153	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10214	3201	3154	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10215	3201	3157	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10216	7092	3158	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10217	3114	3159	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10218	3046	3162	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10219	3201	3163	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10220	7095	3164	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10221	3370	3169	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10222	3032	4611	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10223	5568	4341	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10224	3201	3170	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10225	7089	3457	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10226	7089	3458	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10227	7089	3459	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10228	7089	3460	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10229	7089	3461	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10230	3105	3173	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10231	3175	3174	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10232	7095	3190	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10233	7095	3191	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10234	7095	3192	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10235	7095	3193	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10236	3105	3194	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10237	3370	3195	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10238	3201	3196	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10239	7095	3197	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10240	7090	3198	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10241	7094	3199	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10242	7094	3200	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10243	3201	3202	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10244	3201	3203	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10245	5568	3204	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10246	7095	3205	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10247	3096	3206	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10248	7095	3207	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10249	7756	3208	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10250	7095	3211	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10251	7095	3212	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10252	3370	3215	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10253	7089	4342	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10254	3278	3231	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10255	3150	3232	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10256	3150	3233	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10257	3032	3234	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10258	3150	3235	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10259	3032	4613	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10260	3150	3236	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10261	3150	3237	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10262	3150	3238	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10263	3201	3239	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10264	3201	3240	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10265	7093	3241	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10266	3105	3242	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10267	3150	3243	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10268	7089	3463	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10269	3175	4330	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10270	7095	4332	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10271	3370	3252	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10272	3370	3253	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10273	3370	3254	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10274	7088	3255	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10275	7088	3256	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10276	5568	3258	Fri Jun 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10277	5568	3259	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10278	3278	3260	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10279	7095	3261	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10280	3032	3265	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10281	3032	3266	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10282	3046	3267	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10283	3150	4334	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10284	7088	3268	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10285	7088	3269	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10286	3201	3270	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10287	3011	3271	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10288	3011	3272	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10289	3011	3273	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10290	3011	3274	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10291	3011	3275	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10292	3011	3451	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10293	7095	3276	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10294	3370	3277	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10295	3278	3279	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10296	3278	3280	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10297	7092	3281	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10298	3282	3283	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10299	7756	3284	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10300	5568	4343	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10301	7756	3285	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10302	3370	3286	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10303	7090	3288	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10304	5568	3290	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10305	3370	3293	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10306	7089	3468	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10307	7089	3467	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10308	7089	3466	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10309	7089	3295	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10310	3150	3307	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10311	3201	3318	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10312	7089	3322	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
10313	3370	3323	Mon Jun 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	Materie
